round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	100	0	THE 1800s		Major act of Jefferson's presidency that doubled the size of the United States	the Louisiana Purchase	1988-09-05	
1	200	0	THE 1800s		After his death at Trafalgar, his body was brought back to England, pickled in brandy & then wine	(Lord) Nelson	1988-09-05	
1	300	0	THE 1800s		In 1820 Nathaniel Palmer of Stonington, Connecticut became 1st man to lay eyes on this continent	Antarctica	1988-09-05	
1	400	0	THE 1800s		The number of times the Olympics were held in the 1800s	once	1988-09-05	
1	100	0	THE MOVIES		In 1949 he made his last film with Ginger, "The Barkleys of Broadway\"	Fred Astaire	1988-09-05	
1	200	0	THE MOVIES		She kept her undies in the icebox in "The 7-Year Itch", which still didn't cool off Tom Ewell	Marilyn Monroe	1988-09-05	
1	300	0	THE MOVIES		Of a sapphire, a nightclub or Marlene Dietrich, what the Blue Angel was in "The Blue Angel\"	a nightclub	1988-09-05	
1	500	0	THE MOVIES		The first film directed by Mel Brooks, this 1968 comedy featured Dick Shawn as a musical Hitler	The Producers	1988-09-05	
1	100	0	THE BIBLE		According to Romans 6:23, "The wages of" this "is death\"	sin	1988-09-05	
1	200	0	THE BIBLE		Psalm 133 reports that Aaron's was so long it hung down to the skirts of his garments	his beard	1988-09-05	
1	300	0	THE BIBLE		The New Testament consists of the Gospels, Acts of the Apostles, the Epistles & the Book of this	Revelations	1988-09-05	
1	400	0	THE BIBLE		God wanted him to preach to the city of Nineveh; he said no & became "food for the fish\"	Jonah	1988-09-05	
1	500	0	THE BIBLE		He was "sitting at the receipt of custom" when Jesus asked him to become a disciple	Matthew	1988-09-05	
1	100	0	THE CALENDAR		A proverb states on this date "you may send a fool whither you will\"	April 1st	1988-09-05	
1	200	0	THE CALENDAR		Abbreviated "FY", it's the 12 months for which a company plans its budget	a fiscal year	1988-09-05	
1	300	0	THE CALENDAR		2 of the 4 days of the week named after Teutonic gods	Thursday & Friday (Tuesday & Wednesday)	1988-09-05	
1	400	0	THE CALENDAR		In 1963 the Vatican Council OK'd a resolution to fix the date of this observance	Easter	1988-09-05	
1	500	0	THE CALENDAR		The only month named after someone who dies in 44 B.C.	July	1988-09-05	
1	100	0	TRACK & FIELD		On May 6, 1954 he became the 1st person to break the 4-minute mile	Roger Bannister	1988-09-05	
1	200	0	TRACK & FIELD		They're either 36" or 42" high, depending on the race	a hurdle	1988-09-05	
1	300	0	TRACK & FIELD		The long jump was formerly called this	a broad jump	1988-09-05	
1	400	0	TRACK & FIELD		He ran on the record-setting 440 USC relay team before running through airports for Hertz	OJ Simpson	1988-09-05	
1	500	0	TRACK & FIELD		Of the 9 Americans who've won the Olympic decathlon title, he's the only one to win twice, in '48 & '52	Bob Mathias	1988-09-05	
1	100	0	COMMON BONDS		Snow, milk, lily	white	1988-09-05	
1	200	0	COMMON BONDS		A rose, perfume, a rat	things you smell	1988-09-05	
1	300	0	COMMON BONDS		Black, Chicago, Gummi	bears	1988-09-05	
1	400	0	COMMON BONDS		A run in an English girl's stocking, a fire truck accessory, Jacob's	ladders	1988-09-05	
