round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	200	0	STATE OF THE UNION ADDRESSES		Hoover's 1930 address said this nascent disaster was partly due to world overproduction of zinc	the Great Depression	2005-09-12	
1	400	0	STATE OF THE UNION ADDRESSES		Washington's first State of the Union message, in this year, began with the good news of North Carolina joining the Union	1790	2005-09-12	
1	600	0	STATE OF THE UNION ADDRESSES		1823's address introduced what has come to be known as this "The American continents are henceforth not to be considered as subjects for future colonization by any European powers.\"	the Monroe Doctrine	2005-09-12	
1	800	1000	STATE OF THE UNION ADDRESSES		He began his third annual message with gratitude for good harvests, then moved on to the "inexcusable insurrection\"	Lincoln	2005-09-12	
1	1000	0	STATE OF THE UNION ADDRESSES		Pres. Bush's 2003 claim that Iraq had tried to buy this substance from Africa was called into question	uranium	2005-09-12	
1	200	0	FRED THOMPSON, ACTING SENATOR		Fred Dalton Thompson was still in the Senate when he took the role of D.A. Arthur Branch on this drama	Law & Order	2005-09-12	
1	400	0	FRED THOMPSON, ACTING SENATOR		In 1973, at age 30, Fred was minority counsel to the Senate committee investigating this scandal	Watergate	2005-09-12	
1	600	0	FRED THOMPSON, ACTING SENATOR		Thompson joined the Navy for this "colorful" 1990 submarine film	The Hunt for Red October	2005-09-12	
1	800	0	FRED THOMPSON, ACTING SENATOR		Sen. Fred played the White House Chief of Staff in this 1993 Clint Eastwood Secret Service pic	In the Line of Fire	2005-09-12	
1	1000	0	FRED THOMPSON, ACTING SENATOR		Sen. Thompson horsed around voicing Sir Trenton in this 2005 film about an abandoned zebra	Racing Stripes	2005-09-12	
1	200	0	JUDAISM		If this scroll has even one letter amiss, it cannot be used & may have to be buried	the Torah	2005-09-12	
1	400	0	JUDAISM		Often highly decorated, a ketubah is this type of contract, signed by the 2 principals, a rabbi & 2 witnesses	a marriage contract	2005-09-12	
1	600	0	JUDAISM		Reform Jews, who doubt that this will be rebuilt in Jerusalem, use this same term for their houses of worship	the temple	2005-09-12	
