round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	100	0	AMERICAN ISLANDS		To get there from Brooklyn or N.J. you can cross a bridge, but you have to take a ferry from Manhattan	Staten Island	1989-09-04	
1	200	0	AMERICAN ISLANDS		Some descendants of Jean Lafitte's pirate crew live on Grand Isle in this state	Louisiana	1989-09-04	
1	300	0	AMERICAN ISLANDS		If you float down this North American river, you'll actually find about 1,500, not 1,000 islands	St. Lawrence River	1989-09-04	
1	400	0	AMERICAN ISLANDS		Theo. Roosevelt Island, a National Memorial, serves as a wildlife refuge in this river	the Potomac	1989-09-04	
1	500	0	AMERICAN ISLANDS		100 billion gallons of rain fall annually in the Caribbean National Forest, a.k.a. El Yunque, on this island	Puerto Rico	1989-09-04	
1	100	0	RECENT TELEVISION		\"Domestic Goddess" who stars opposite John Goodman in an ABC sitcom	Roseanne Barr	1989-09-04	
1	200	0	RECENT TELEVISION		With "The Cosby Show" as its lead-in, this "Cosby" spin-off finished No. 2 in the '87-'88 ratings	A Different World	1989-09-04	
1	100	0	MINING		The rock in which these are found is called blue ground, not Zales	diamond	1989-09-04	
1	200	0	MINING		It's also called opencut mining & no, the machine operators don't take their clothes off	strip mining	1989-09-04	
1	300	0	MINING		In the 1890s prospectors headed for the Klondike region in this country	Canada	1989-09-04	
1	400	0	MINING		In 1935 it didn't dig the AFL, so it joined the CIO, & in 1942 it tunneled out of that group	United Mine Workers	1989-09-04	
1	500	0	MINING		19th century English chemist Sir Humphrey Davy's contribution to mining was this invention	safety lamp	1989-09-04	
1	100	0	FOOD FACTS		Brioche, popular for continental breakfasts, is a type of this food	bread	1989-09-04	
1	200	0	FOOD FACTS		The flippers of this marine reptile featured in soups are often eaten separately	a sea turtle	1989-09-04	
1	300	0	FOOD FACTS		A famous Italian meat sauce is named for this "sausage" city	Bologna	1989-09-04	
1	400	0	FOOD FACTS		In Jewish cooking, "latkes" commonly enjoyed on Hanukkah, are these	potato pancakes	1989-09-04	
1	500	0	FOOD FACTS		Creme d'ananas is a liqueur flavored with this fruit	pineapples	1989-09-04	
1	100	0	FASHION DESIGNERS		Pierre Cardin's 1st boutique for women was called "Eve" & his men's store was named this	Adam	1989-09-04	
1	200	0	FASHION DESIGNERS		James Galanos designed the one-shouldered sheath she wore to her 1st presidential inaugural ball	Nancy Reagan	1989-09-04	
1	300	0	FASHION DESIGNERS		Oscar de la Renta was born in Santo Domingo in this country	the Dominican Republic	1989-09-04	
1	400	0	FASHION DESIGNERS		A former President of the Council of Fashion Designers of America, his initials are B.B.	Bill Blass	1989-09-04	
1	500	0	FASHION DESIGNERS		While "Coco" was her nickname, this was Chanel's real first name	Gabrielle	1989-09-04	
1	100	0	\"C.C.\"	(Alex: Those letters will begin the correct responses in that category.)	Geraldine was the 1st child of this little tramp's 4th marriage	Charlie Chaplin	1989-09-04	
1	200	0	\"C.C.\"	(Alex: Those letters will begin the correct responses in that category.)	Roll out the dough so it's very thin, then stamp it with this metal tool so the pastries all look alike	a cookie cutter	1989-09-04	
1	300	0	\"C.C.\"	(Alex: Those letters will begin the correct responses in that category.)	You could-could have seen this dance performed for the 1st time in Paris' Moulin Rouge	the can-can	1989-09-04	
1	400	0	\"C.C.\"	(Alex: Those letters will begin the correct responses in that category.)	It's a Maryland suburb of Washington, D.C., & you're not	Chevy Chase	1989-09-04	
2	200	0	1982		Barney Clark made headlines when he was given one of these at the Univ. of Utah medical center	an artificial heart	1989-09-04	
2	400	0	1982		This colorful national newspaper made its debut in September 1982	USA TODAY	1989-09-04	
2	600	0	1982		Though it was still about 1 billion miles from Earth, it was 1st sighted in October from Mt. Palomar, Calif.	Halley's Comet	1989-09-04	
2	800	0	1982		In 1982 Kodak introduced this innovative camera, roughly the size of a pack of cigarettes	disc camera	1989-09-04	
2	1000	0	1982		George Shultz became Secretary of State after his resignation	Alexander Haig	1989-09-04	
2	200	0	BIOGRAPHIES		His widow Pilar subtitled her book "My Life with the Duke\"	John Wayne	1989-09-04	
2	400	0	BIOGRAPHIES		This star is the subject of Anne Edwards' "A Remarkable Woman" & Charles Higham's "Kate\"	Katharine Hepburn	1989-09-04	
2	600	0	BIOGRAPHIES		Her daughter Gail wrote "The Hornes: An American Family\"	Lena Horne	1989-09-04	
2	800	2000	BIOGRAPHIES		While "King Cohn" was about movie mogul Harry Cohn, "Citizen Cohn" is about this man	Roy Cohn	1989-09-04	
2	1000	0	BIOGRAPHIES		\"The Rattigan Version" profiles this playwright who wrote "The Browning Version\"	Terrence Rattigan	1989-09-04	
2	200	0	RELIGION		Any religion described as polytheistic worships more than 1 of these	gods	1989-09-04	
2	400	0	RELIGION		Pride, anger, envy, sloth, covetousness, gluttony & lust	the seven deadly sins	1989-09-04	
2	600	0	RELIGION		This word can describe the body of Jewish literature & oral tradition, or, specifically, the Pentateuch	Torah	1989-09-04	
2	800	0	RELIGION		In 1966 Swami Prabhupada founded this religious movement in the U.S. — not in India or at an airport	Hare Krishna	1989-09-04	
2	1000	0	RELIGION		The number of days after his resurrection that Jesus ascended into Heaven	40	1989-09-04	
2	200	0	BOTANY		Positive phototropism is the bending of plants towards this stimulus	light	1989-09-04	
2	400	0	BOTANY		Despite its name, this plant is found hanging from trees in the southern U.S., not Iberia	Spanish moss	1989-09-04	
2	600	0	BOTANY		Though its natural habitat is a rain forest, this Ficus elastica makes an excellent indoor plant	a rubber plant	1989-09-04	
