round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	200	0	MOTOR TREND CAR OF THE YEAR		2004: This pioneering Toyota model	the Prius	2019-09-09	
1	400	0	MOTOR TREND CAR OF THE YEAR		2018: This maker's Giulia was the alfa dog	Alfa Romeo	2019-09-09	
1	600	0	MOTOR TREND CAR OF THE YEAR		1984: This Chevy sports car, about 30 years overdue	the Corvette	2019-09-09	
1	800	0	MOTOR TREND CAR OF THE YEAR		In 2001: This Chrysler "tall sedan\"	PT Cruiser	2019-09-09	
1	1000	0	MOTOR TREND CAR OF THE YEAR		1958: This sporty pre-Mustang Ford	Thunderbird	2019-09-09	
1	200	0	HEALTH WATCH		Short periods in the sun provide this vitamin AKA cholecalciferol	D	2019-09-09	
1	400	0	HEALTH WATCH		Regular exercise can raise this "good" type of cholesterol	HDL	2019-09-09	
1	600	0	HEALTH WATCH		Abbreviated O.T., it's designed to maintain &/or improve a patient's living skills	occupational therapy	2019-09-09	
1	800	0	HEALTH WATCH		In public showers you're advised to wear shower shoes to prevent this condition, tinea pedis	athlete's foot	2019-09-09	
1	1000	0	HEALTH WATCH		Sudden fever & neck stiffness could signal this serious inflammation of the membranes that surround the brain & spinal cord	meningitis	2019-09-09	
1	400	0	PARTS OF SPEECHES	(Alex: We'll focus on some famous speeches and we'll ask you to complete them for us.)	Douglas MacArthur, 1951: "I now close my military career and just...\"	fade away	2019-09-09	
1	600	0	PARTS OF SPEECHES	(Alex: We'll focus on some famous speeches and we'll ask you to complete them for us.)	Lou Gehrig, 1939: "Today, I consider myself...\"	the luckiest man on the face of the Earth	2019-09-09	
1	800	0	PARTS OF SPEECHES	(Alex: We'll focus on some famous speeches and we'll ask you to complete them for us.)	MLK, 1963: "They will not be judged by the color of their skin but by the content of...\"	their character	2019-09-09	
1	1000	0	PARTS OF SPEECHES	(Alex: We'll focus on some famous speeches and we'll ask you to complete them for us.)	William Faulkner at the Nobel banquet: "I believe that man will not merely endure: he will...\"	prevail	2019-09-09	
1	200	0	FROM PAGE TO SCREEN		This Spielberg Holocaust film was based on a book by Thomas Keneally	Schindler's List	2019-09-09	
1	400	0	FROM PAGE TO SCREEN		A novel by Chuck Palahniuk was the basis for this film starring Brad Pitt & Edward Norton	Fight Club	2019-09-09	
1	600	0	FROM PAGE TO SCREEN		She stars as literary forger Lee Israel in "Can You Ever Forgive Me?", based on the memoir of the same name	Melissa McCarthy	2019-09-09	
1	800	0	FROM PAGE TO SCREEN		This film with Ray Liotta & Joe Pesci was based on the book "Wiseguy: Life in a Mafia Family\"	Goodfellas	2019-09-09	
1	1000	2700	FROM PAGE TO SCREEN		Emma Stone played aspiring writer Skeeter Phelan in this '60s-set film based on the novel of the same name	The Help	2019-09-09	
1	200	0	KITCHEN ORIGINS		Reinhold Burger held a contest to name his insulated container based on the Dewar flask—this word, Greek for "hot", won	Thermos	2019-09-09	
1	400	0	KITCHEN ORIGINS		This appliance was invented in the 1940s; the Radarange was one of the first commercial ones	a microwave	2019-09-09	
1	600	0	KITCHEN ORIGINS		The Oster company created recipes so that this appliance would be used in the kitchen as well as the bar	a blender	2019-09-09	
1	800	0	KITCHEN ORIGINS		This man based his airtight plastic tops on inverted paint can lids	(Earl) Tupper	2019-09-09	
1	1000	0	KITCHEN ORIGINS		Peter Schlumbohm used a Pyrex glass carafe when he invented the Chemex brand of this	a coffee pot	2019-09-09	
